,Unnamed: 0,Canton,InitialPower,MainCategory,PlantCategory,SubCategory,TotalPower
10435,10435,GL,0.0,Hydroelectric power,Drinking water power plant,Wind Energy,0.0
10436,10436,GL,0.0,Hydroelectric power,Wastewater treatment,Wind Energy,0.0
10437,10437,GL,0.0,Hydroelectric power,Diversion power plant,Wind Energy,0.0
10438,10438,GL,0.0,Hydroelectric power,Biomass usage,Wind Energy,0.0
10439,10439,GL,0.0,Hydroelectric power,Weir plant,Wind Energy,0.0
10440,10440,GL,0.0,Hydroelectric power,Freestanding,Wind Energy,0.0
10441,10441,GL,0.0,Hydroelectric power,Waste incineration,Wind Energy,0.0
10442,10442,GL,0.0,Hydroelectric power,Wastewater power plant,Wind Energy,0.0
10443,10443,GL,0.0,Hydroelectric power,Storage power plant,Wind Energy,0.0
10444,10444,GL,0.0,Hydroelectric power,Pumped storage power plant,Wind Energy,0.0
10445,10445,GL,0.0,Hydroelectric power,Integrated,Hydroelectric power,0.0
10446,10446,GL,0.0,Hydroelectric power,Attached,Hydroelectric power,0.0
10447,10447,GL,0.0,Hydroelectric power,,Hydroelectric power,0.0
10448,10448,GL,17896.5,Hydroelectric power,Continuous power plant,Hydroelectric power,17896.5
10449,10449,GL,1150.7,Hydroelectric power,Drinking water power plant,Hydroelectric power,1150.7
10450,10450,GL,0.0,Hydroelectric power,Wastewater treatment,Hydroelectric power,0.0
10451,10451,GL,82079.0,Hydroelectric power,Diversion power plant,Hydroelectric power,82079.0
10452,10452,GL,0.0,Hydroelectric power,Biomass usage,Hydroelectric power,0.0
10453,10453,GL,0.0,Hydroelectric power,Weir plant,Hydroelectric power,0.0
10454,10454,GL,0.0,Hydroelectric power,Freestanding,Hydroelectric power,0.0
10455,10455,GL,0.0,Hydroelectric power,Waste incineration,Hydroelectric power,0.0
10456,10456,GL,0.0,Hydroelectric power,Wastewater power plant,Hydroelectric power,0.0
10457,10457,GL,66288.0,Hydroelectric power,Storage power plant,Hydroelectric power,66288.0
10458,10458,GL,1528400.0,Hydroelectric power,Pumped storage power plant,Hydroelectric power,1528400.0
10459,10459,GL,0.0,Hydroelectric power,Integrated,Biomass,0.0
10460,10460,GL,0.0,Hydroelectric power,Attached,Biomass,0.0
10461,10461,GL,0.0,Hydroelectric power,,Biomass,0.0
10462,10462,GL,0.0,Hydroelectric power,Continuous power plant,Biomass,0.0
10463,10463,GL,0.0,Hydroelectric power,Drinking water power plant,Biomass,0.0
10464,10464,GL,0.0,Hydroelectric power,Wastewater treatment,Biomass,0.0
10465,10465,GL,0.0,Hydroelectric power,Diversion power plant,Biomass,0.0
10466,10466,GL,0.0,Hydroelectric power,Biomass usage,Biomass,0.0
10467,10467,GL,0.0,Hydroelectric power,Weir plant,Biomass,0.0
10468,10468,GL,0.0,Hydroelectric power,Freestanding,Biomass,0.0
10469,10469,GL,0.0,Hydroelectric power,Waste incineration,Biomass,0.0
10470,10470,GL,0.0,Hydroelectric power,Wastewater power plant,Biomass,0.0
10471,10471,GL,0.0,Hydroelectric power,Storage power plant,Biomass,0.0
10472,10472,GL,0.0,Hydroelectric power,Pumped storage power plant,Biomass,0.0
10473,10473,GL,0.0,Hydroelectric power,Integrated,Waste,0.0
10474,10474,GL,0.0,Hydroelectric power,Attached,Waste,0.0
10475,10475,GL,0.0,Hydroelectric power,,Waste,0.0
10476,10476,GL,0.0,Hydroelectric power,Continuous power plant,Waste,0.0
10477,10477,GL,0.0,Hydroelectric power,Drinking water power plant,Waste,0.0
10478,10478,GL,0.0,Hydroelectric power,Wastewater treatment,Waste,0.0
10479,10479,GL,0.0,Hydroelectric power,Diversion power plant,Waste,0.0
10480,10480,GL,0.0,Hydroelectric power,Biomass usage,Waste,0.0
10481,10481,GL,0.0,Hydroelectric power,Weir plant,Waste,0.0
10482,10482,GL,0.0,Hydroelectric power,Freestanding,Waste,0.0
10483,10483,GL,0.0,Hydroelectric power,Waste incineration,Waste,0.0
10484,10484,GL,0.0,Hydroelectric power,Wastewater power plant,Waste,0.0
10485,10485,GL,0.0,Hydroelectric power,Storage power plant,Waste,0.0
10486,10486,GL,0.0,Hydroelectric power,Pumped storage power plant,Waste,0.0
10487,10487,GL,0.0,Hydroelectric power,Integrated,Natural gas,0.0
10488,10488,GL,0.0,Hydroelectric power,Attached,Natural gas,0.0
10489,10489,GL,0.0,Hydroelectric power,,Natural gas,0.0
10490,10490,GL,0.0,Hydroelectric power,Continuous power plant,Natural gas,0.0
10491,10491,GL,0.0,Hydroelectric power,Drinking water power plant,Natural gas,0.0
10492,10492,GL,0.0,Hydroelectric power,Wastewater treatment,Natural gas,0.0
10493,10493,GL,0.0,Hydroelectric power,Diversion power plant,Natural gas,0.0
10494,10494,GL,0.0,Hydroelectric power,Biomass usage,Natural gas,0.0
10495,10495,GL,0.0,Hydroelectric power,Weir plant,Natural gas,0.0
10496,10496,GL,0.0,Hydroelectric power,Freestanding,Natural gas,0.0
10497,10497,GL,0.0,Hydroelectric power,Waste incineration,Natural gas,0.0
10498,10498,GL,0.0,Hydroelectric power,Wastewater power plant,Natural gas,0.0
10499,10499,GL,0.0,Hydroelectric power,Storage power plant,Natural gas,0.0
10500,10500,GL,0.0,Hydroelectric power,Pumped storage power plant,Natural gas,0.0
10501,10501,GL,0.0,Hydroelectric power,Integrated,Nuclear energy,0.0
10502,10502,GL,0.0,Hydroelectric power,Attached,Nuclear energy,0.0
10503,10503,GL,0.0,Hydroelectric power,,Nuclear energy,0.0
10504,10504,GL,0.0,Hydroelectric power,Continuous power plant,Nuclear energy,0.0
10505,10505,GL,0.0,Hydroelectric power,Drinking water power plant,Nuclear energy,0.0
10506,10506,GL,0.0,Hydroelectric power,Wastewater treatment,Nuclear energy,0.0
10507,10507,GL,0.0,Hydroelectric power,Diversion power plant,Nuclear energy,0.0
10508,10508,GL,0.0,Hydroelectric power,Biomass usage,Nuclear energy,0.0
10509,10509,GL,0.0,Hydroelectric power,Weir plant,Nuclear energy,0.0
10510,10510,GL,0.0,Hydroelectric power,Freestanding,Nuclear energy,0.0
10511,10511,GL,0.0,Hydroelectric power,Waste incineration,Nuclear energy,0.0
10512,10512,GL,0.0,Hydroelectric power,Wastewater power plant,Nuclear energy,0.0
10513,10513,GL,0.0,Hydroelectric power,Storage power plant,Nuclear energy,0.0
10514,10514,GL,0.0,Hydroelectric power,Pumped storage power plant,Nuclear energy,0.0
10515,10515,GL,0.0,Hydroelectric power,Integrated,Crude oil,0.0
10516,10516,GL,0.0,Hydroelectric power,Attached,Crude oil,0.0
10517,10517,GL,0.0,Hydroelectric power,,Crude oil,0.0
10518,10518,GL,0.0,Hydroelectric power,Continuous power plant,Crude oil,0.0
10519,10519,GL,0.0,Hydroelectric power,Drinking water power plant,Crude oil,0.0
10520,10520,GL,0.0,Hydroelectric power,Wastewater treatment,Crude oil,0.0
10521,10521,GL,0.0,Hydroelectric power,Diversion power plant,Crude oil,0.0
10522,10522,GL,0.0,Hydroelectric power,Biomass usage,Crude oil,0.0
10523,10523,GL,0.0,Hydroelectric power,Weir plant,Crude oil,0.0
10524,10524,GL,0.0,Hydroelectric power,Freestanding,Crude oil,0.0
10525,10525,GL,0.0,Hydroelectric power,Waste incineration,Crude oil,0.0
10526,10526,GL,0.0,Hydroelectric power,Wastewater power plant,Crude oil,0.0
10527,10527,GL,0.0,Hydroelectric power,Storage power plant,Crude oil,0.0
10528,10528,GL,0.0,Hydroelectric power,Pumped storage power plant,Crude oil,0.0
10529,10529,GL,0.0,Fossil fuel,Integrated,Photovoltaic,0.0
10530,10530,GL,0.0,Fossil fuel,Attached,Photovoltaic,0.0
10531,10531,GL,0.0,Fossil fuel,,Photovoltaic,0.0
10532,10532,GL,0.0,Fossil fuel,Continuous power plant,Photovoltaic,0.0
10533,10533,GL,0.0,Fossil fuel,Drinking water power plant,Photovoltaic,0.0
10534,10534,GL,0.0,Fossil fuel,Wastewater treatment,Photovoltaic,0.0
10535,10535,GL,0.0,Fossil fuel,Diversion power plant,Photovoltaic,0.0
10536,10536,GL,0.0,Fossil fuel,Biomass usage,Photovoltaic,0.0
10537,10537,GL,0.0,Fossil fuel,Weir plant,Photovoltaic,0.0
10538,10538,GL,0.0,Fossil fuel,Freestanding,Photovoltaic,0.0
10539,10539,GL,0.0,Fossil fuel,Waste incineration,Photovoltaic,0.0
10540,10540,GL,0.0,Fossil fuel,Wastewater power plant,Photovoltaic,0.0
10541,10541,GL,0.0,Fossil fuel,Storage power plant,Photovoltaic,0.0
10542,10542,GL,0.0,Fossil fuel,Pumped storage power plant,Photovoltaic,0.0
10543,10543,GL,0.0,Fossil fuel,Integrated,Wind Energy,0.0
10544,10544,GL,0.0,Fossil fuel,Attached,Wind Energy,0.0
10545,10545,GL,0.0,Fossil fuel,,Wind Energy,0.0
10546,10546,GL,0.0,Fossil fuel,Continuous power plant,Wind Energy,0.0
10547,10547,GL,0.0,Fossil fuel,Drinking water power plant,Wind Energy,0.0
10548,10548,GL,0.0,Fossil fuel,Wastewater treatment,Wind Energy,0.0
10549,10549,GL,0.0,Fossil fuel,Diversion power plant,Wind Energy,0.0
10550,10550,GL,0.0,Fossil fuel,Biomass usage,Wind Energy,0.0
10551,10551,GL,0.0,Fossil fuel,Weir plant,Wind Energy,0.0
10552,10552,GL,0.0,Fossil fuel,Freestanding,Wind Energy,0.0
10553,10553,GL,0.0,Fossil fuel,Waste incineration,Wind Energy,0.0
10554,10554,GL,0.0,Fossil fuel,Wastewater power plant,Wind Energy,0.0
10555,10555,GL,0.0,Fossil fuel,Storage power plant,Wind Energy,0.0
10556,10556,GL,0.0,Fossil fuel,Pumped storage power plant,Wind Energy,0.0
10557,10557,GL,0.0,Fossil fuel,Integrated,Hydroelectric power,0.0
10558,10558,GL,0.0,Fossil fuel,Attached,Hydroelectric power,0.0
10559,10559,GL,0.0,Fossil fuel,,Hydroelectric power,0.0
10560,10560,GL,0.0,Fossil fuel,Continuous power plant,Hydroelectric power,0.0
10561,10561,GL,0.0,Fossil fuel,Drinking water power plant,Hydroelectric power,0.0
10562,10562,GL,0.0,Fossil fuel,Wastewater treatment,Hydroelectric power,0.0
10563,10563,GL,0.0,Fossil fuel,Diversion power plant,Hydroelectric power,0.0
10564,10564,GL,0.0,Fossil fuel,Biomass usage,Hydroelectric power,0.0
10565,10565,GL,0.0,Fossil fuel,Weir plant,Hydroelectric power,0.0
10566,10566,GL,0.0,Fossil fuel,Freestanding,Hydroelectric power,0.0
10567,10567,GL,0.0,Fossil fuel,Waste incineration,Hydroelectric power,0.0
10568,10568,GL,0.0,Fossil fuel,Wastewater power plant,Hydroelectric power,0.0
10569,10569,GL,0.0,Fossil fuel,Storage power plant,Hydroelectric power,0.0
10570,10570,GL,0.0,Fossil fuel,Pumped storage power plant,Hydroelectric power,0.0
10571,10571,GL,0.0,Fossil fuel,Integrated,Biomass,0.0
10572,10572,GL,0.0,Fossil fuel,Attached,Biomass,0.0
10573,10573,GL,0.0,Fossil fuel,,Biomass,0.0
10574,10574,GL,0.0,Fossil fuel,Continuous power plant,Biomass,0.0
10575,10575,GL,0.0,Fossil fuel,Drinking water power plant,Biomass,0.0
10576,10576,GL,0.0,Fossil fuel,Wastewater treatment,Biomass,0.0
10577,10577,GL,0.0,Fossil fuel,Diversion power plant,Biomass,0.0
10578,10578,GL,0.0,Fossil fuel,Biomass usage,Biomass,0.0
10579,10579,GL,0.0,Fossil fuel,Weir plant,Biomass,0.0
10580,10580,GL,0.0,Fossil fuel,Freestanding,Biomass,0.0
10581,10581,GL,0.0,Fossil fuel,Waste incineration,Biomass,0.0
10582,10582,GL,0.0,Fossil fuel,Wastewater power plant,Biomass,0.0
10583,10583,GL,0.0,Fossil fuel,Storage power plant,Biomass,0.0
10584,10584,GL,0.0,Fossil fuel,Pumped storage power plant,Biomass,0.0
10585,10585,GL,0.0,Fossil fuel,Integrated,Waste,0.0
10586,10586,GL,0.0,Fossil fuel,Attached,Waste,0.0
10587,10587,GL,0.0,Fossil fuel,,Waste,0.0
10588,10588,GL,0.0,Fossil fuel,Continuous power plant,Waste,0.0
10589,10589,GL,0.0,Fossil fuel,Drinking water power plant,Waste,0.0
10590,10590,GL,0.0,Fossil fuel,Wastewater treatment,Waste,0.0
10591,10591,GL,0.0,Fossil fuel,Diversion power plant,Waste,0.0
10592,10592,GL,0.0,Fossil fuel,Biomass usage,Waste,0.0
10593,10593,GL,0.0,Fossil fuel,Weir plant,Waste,0.0
10594,10594,GL,0.0,Fossil fuel,Freestanding,Waste,0.0
10595,10595,GL,0.0,Fossil fuel,Waste incineration,Waste,0.0
10596,10596,GL,0.0,Fossil fuel,Wastewater power plant,Waste,0.0
10597,10597,GL,0.0,Fossil fuel,Storage power plant,Waste,0.0
10598,10598,GL,0.0,Fossil fuel,Pumped storage power plant,Waste,0.0
10599,10599,GL,0.0,Fossil fuel,Integrated,Natural gas,0.0
10600,10600,GL,0.0,Fossil fuel,Attached,Natural gas,0.0
10601,10601,GL,0.0,Fossil fuel,,Natural gas,0.0
10602,10602,GL,0.0,Fossil fuel,Continuous power plant,Natural gas,0.0
10603,10603,GL,0.0,Fossil fuel,Drinking water power plant,Natural gas,0.0
10604,10604,GL,0.0,Fossil fuel,Wastewater treatment,Natural gas,0.0
10605,10605,GL,0.0,Fossil fuel,Diversion power plant,Natural gas,0.0
10606,10606,GL,0.0,Fossil fuel,Biomass usage,Natural gas,0.0
10607,10607,GL,0.0,Fossil fuel,Weir plant,Natural gas,0.0
10608,10608,GL,0.0,Fossil fuel,Freestanding,Natural gas,0.0
10609,10609,GL,0.0,Fossil fuel,Waste incineration,Natural gas,0.0
10610,10610,GL,0.0,Fossil fuel,Wastewater power plant,Natural gas,0.0
10611,10611,GL,0.0,Fossil fuel,Storage power plant,Natural gas,0.0
10612,10612,GL,0.0,Fossil fuel,Pumped storage power plant,Natural gas,0.0
10613,10613,GL,0.0,Fossil fuel,Integrated,Nuclear energy,0.0
10614,10614,GL,0.0,Fossil fuel,Attached,Nuclear energy,0.0
10615,10615,GL,0.0,Fossil fuel,,Nuclear energy,0.0
10616,10616,GL,0.0,Fossil fuel,Continuous power plant,Nuclear energy,0.0
10617,10617,GL,0.0,Fossil fuel,Drinking water power plant,Nuclear energy,0.0
10618,10618,GL,0.0,Fossil fuel,Wastewater treatment,Nuclear energy,0.0
10619,10619,GL,0.0,Fossil fuel,Diversion power plant,Nuclear energy,0.0
10620,10620,GL,0.0,Fossil fuel,Biomass usage,Nuclear energy,0.0
10621,10621,GL,0.0,Fossil fuel,Weir plant,Nuclear energy,0.0
10622,10622,GL,0.0,Fossil fuel,Freestanding,Nuclear energy,0.0
10623,10623,GL,0.0,Fossil fuel,Waste incineration,Nuclear energy,0.0
10624,10624,GL,0.0,Fossil fuel,Wastewater power plant,Nuclear energy,0.0
10625,10625,GL,0.0,Fossil fuel,Storage power plant,Nuclear energy,0.0
10626,10626,GL,0.0,Fossil fuel,Pumped storage power plant,Nuclear energy,0.0
10627,10627,GL,0.0,Fossil fuel,Integrated,Crude oil,0.0
10628,10628,GL,0.0,Fossil fuel,Attached,Crude oil,0.0
10629,10629,GL,0.0,Fossil fuel,,Crude oil,0.0
10630,10630,GL,0.0,Fossil fuel,Continuous power plant,Crude oil,0.0
10631,10631,GL,0.0,Fossil fuel,Drinking water power plant,Crude oil,0.0
10632,10632,GL,0.0,Fossil fuel,Wastewater treatment,Crude oil,0.0
10633,10633,GL,0.0,Fossil fuel,Diversion power plant,Crude oil,0.0
10634,10634,GL,0.0,Fossil fuel,Biomass usage,Crude oil,0.0
10635,10635,GL,0.0,Fossil fuel,Weir plant,Crude oil,0.0
10636,10636,GL,0.0,Fossil fuel,Freestanding,Crude oil,0.0
10637,10637,GL,0.0,Fossil fuel,Waste incineration,Crude oil,0.0
10638,10638,GL,0.0,Fossil fuel,Wastewater power plant,Crude oil,0.0
10639,10639,GL,0.0,Fossil fuel,Storage power plant,Crude oil,0.0
10640,10640,GL,0.0,Fossil fuel,Pumped storage power plant,Crude oil,0.0
10641,10641,GL,0.0,Nuclear energy,Integrated,Photovoltaic,0.0
10642,10642,GL,0.0,Nuclear energy,Attached,Photovoltaic,0.0
10643,10643,GL,0.0,Nuclear energy,,Photovoltaic,0.0
10644,10644,GL,0.0,Nuclear energy,Continuous power plant,Photovoltaic,0.0
10645,10645,GL,0.0,Nuclear energy,Drinking water power plant,Photovoltaic,0.0
10646,10646,GL,0.0,Nuclear energy,Wastewater treatment,Photovoltaic,0.0
10647,10647,GL,0.0,Nuclear energy,Diversion power plant,Photovoltaic,0.0
10648,10648,GL,0.0,Nuclear energy,Biomass usage,Photovoltaic,0.0
10649,10649,GL,0.0,Nuclear energy,Weir plant,Photovoltaic,0.0
10650,10650,GL,0.0,Nuclear energy,Freestanding,Photovoltaic,0.0
10651,10651,GL,0.0,Nuclear energy,Waste incineration,Photovoltaic,0.0
10652,10652,GL,0.0,Nuclear energy,Wastewater power plant,Photovoltaic,0.0
10653,10653,GL,0.0,Nuclear energy,Storage power plant,Photovoltaic,0.0
10654,10654,GL,0.0,Nuclear energy,Pumped storage power plant,Photovoltaic,0.0
10655,10655,GL,0.0,Nuclear energy,Integrated,Wind Energy,0.0
10656,10656,GL,0.0,Nuclear energy,Attached,Wind Energy,0.0
10657,10657,GL,0.0,Nuclear energy,,Wind Energy,0.0
10658,10658,GL,0.0,Nuclear energy,Continuous power plant,Wind Energy,0.0
10659,10659,GL,0.0,Nuclear energy,Drinking water power plant,Wind Energy,0.0
10660,10660,GL,0.0,Nuclear energy,Wastewater treatment,Wind Energy,0.0
10661,10661,GL,0.0,Nuclear energy,Diversion power plant,Wind Energy,0.0
10662,10662,GL,0.0,Nuclear energy,Biomass usage,Wind Energy,0.0
10663,10663,GL,0.0,Nuclear energy,Weir plant,Wind Energy,0.0
10664,10664,GL,0.0,Nuclear energy,Freestanding,Wind Energy,0.0
10665,10665,GL,0.0,Nuclear energy,Waste incineration,Wind Energy,0.0
10666,10666,GL,0.0,Nuclear energy,Wastewater power plant,Wind Energy,0.0
10667,10667,GL,0.0,Nuclear energy,Storage power plant,Wind Energy,0.0
10668,10668,GL,0.0,Nuclear energy,Pumped storage power plant,Wind Energy,0.0
10669,10669,GL,0.0,Nuclear energy,Integrated,Hydroelectric power,0.0
10670,10670,GL,0.0,Nuclear energy,Attached,Hydroelectric power,0.0
10671,10671,GL,0.0,Nuclear energy,,Hydroelectric power,0.0
10672,10672,GL,0.0,Nuclear energy,Continuous power plant,Hydroelectric power,0.0
10673,10673,GL,0.0,Nuclear energy,Drinking water power plant,Hydroelectric power,0.0
10674,10674,GL,0.0,Nuclear energy,Wastewater treatment,Hydroelectric power,0.0
10675,10675,GL,0.0,Nuclear energy,Diversion power plant,Hydroelectric power,0.0
10676,10676,GL,0.0,Nuclear energy,Biomass usage,Hydroelectric power,0.0
10677,10677,GL,0.0,Nuclear energy,Weir plant,Hydroelectric power,0.0
10678,10678,GL,0.0,Nuclear energy,Freestanding,Hydroelectric power,0.0
10679,10679,GL,0.0,Nuclear energy,Waste incineration,Hydroelectric power,0.0
10680,10680,GL,0.0,Nuclear energy,Wastewater power plant,Hydroelectric power,0.0
10681,10681,GL,0.0,Nuclear energy,Storage power plant,Hydroelectric power,0.0
10682,10682,GL,0.0,Nuclear energy,Pumped storage power plant,Hydroelectric power,0.0
10683,10683,GL,0.0,Nuclear energy,Integrated,Biomass,0.0
10684,10684,GL,0.0,Nuclear energy,Attached,Biomass,0.0
10685,10685,GL,0.0,Nuclear energy,,Biomass,0.0
10686,10686,GL,0.0,Nuclear energy,Continuous power plant,Biomass,0.0
10687,10687,GL,0.0,Nuclear energy,Drinking water power plant,Biomass,0.0
10688,10688,GL,0.0,Nuclear energy,Wastewater treatment,Biomass,0.0
10689,10689,GL,0.0,Nuclear energy,Diversion power plant,Biomass,0.0
10690,10690,GL,0.0,Nuclear energy,Biomass usage,Biomass,0.0
10691,10691,GL,0.0,Nuclear energy,Weir plant,Biomass,0.0
10692,10692,GL,0.0,Nuclear energy,Freestanding,Biomass,0.0
10693,10693,GL,0.0,Nuclear energy,Waste incineration,Biomass,0.0
10694,10694,GL,0.0,Nuclear energy,Wastewater power plant,Biomass,0.0
10695,10695,GL,0.0,Nuclear energy,Storage power plant,Biomass,0.0
10696,10696,GL,0.0,Nuclear energy,Pumped storage power plant,Biomass,0.0
10697,10697,GL,0.0,Nuclear energy,Integrated,Waste,0.0
10698,10698,GL,0.0,Nuclear energy,Attached,Waste,0.0
10699,10699,GL,0.0,Nuclear energy,,Waste,0.0
10700,10700,GL,0.0,Nuclear energy,Continuous power plant,Waste,0.0
10701,10701,GL,0.0,Nuclear energy,Drinking water power plant,Waste,0.0
10702,10702,GL,0.0,Nuclear energy,Wastewater treatment,Waste,0.0
10703,10703,GL,0.0,Nuclear energy,Diversion power plant,Waste,0.0
10704,10704,GL,0.0,Nuclear energy,Biomass usage,Waste,0.0
10705,10705,GL,0.0,Nuclear energy,Weir plant,Waste,0.0
10706,10706,GL,0.0,Nuclear energy,Freestanding,Waste,0.0
10707,10707,GL,0.0,Nuclear energy,Waste incineration,Waste,0.0
10708,10708,GL,0.0,Nuclear energy,Wastewater power plant,Waste,0.0
10709,10709,GL,0.0,Nuclear energy,Storage power plant,Waste,0.0
10710,10710,GL,0.0,Nuclear energy,Pumped storage power plant,Waste,0.0
10711,10711,GL,0.0,Nuclear energy,Integrated,Natural gas,0.0
10712,10712,GL,0.0,Nuclear energy,Attached,Natural gas,0.0
10713,10713,GL,0.0,Nuclear energy,,Natural gas,0.0
10714,10714,GL,0.0,Nuclear energy,Continuous power plant,Natural gas,0.0
10715,10715,GL,0.0,Nuclear energy,Drinking water power plant,Natural gas,0.0
10716,10716,GL,0.0,Nuclear energy,Wastewater treatment,Natural gas,0.0
10717,10717,GL,0.0,Nuclear energy,Diversion power plant,Natural gas,0.0
10718,10718,GL,0.0,Nuclear energy,Biomass usage,Natural gas,0.0
10719,10719,GL,0.0,Nuclear energy,Weir plant,Natural gas,0.0
10720,10720,GL,0.0,Nuclear energy,Freestanding,Natural gas,0.0
10721,10721,GL,0.0,Nuclear energy,Waste incineration,Natural gas,0.0
10722,10722,GL,0.0,Nuclear energy,Wastewater power plant,Natural gas,0.0
10723,10723,GL,0.0,Nuclear energy,Storage power plant,Natural gas,0.0
10724,10724,GL,0.0,Nuclear energy,Pumped storage power plant,Natural gas,0.0
10725,10725,GL,0.0,Nuclear energy,Integrated,Nuclear energy,0.0
10726,10726,GL,0.0,Nuclear energy,Attached,Nuclear energy,0.0
10727,10727,GL,0.0,Nuclear energy,,Nuclear energy,0.0
10728,10728,GL,0.0,Nuclear energy,Continuous power plant,Nuclear energy,0.0
10729,10729,GL,0.0,Nuclear energy,Drinking water power plant,Nuclear energy,0.0
10730,10730,GL,0.0,Nuclear energy,Wastewater treatment,Nuclear energy,0.0
10731,10731,GL,0.0,Nuclear energy,Diversion power plant,Nuclear energy,0.0
10732,10732,GL,0.0,Nuclear energy,Biomass usage,Nuclear energy,0.0
10733,10733,GL,0.0,Nuclear energy,Weir plant,Nuclear energy,0.0
10734,10734,GL,0.0,Nuclear energy,Freestanding,Nuclear energy,0.0
10735,10735,GL,0.0,Nuclear energy,Waste incineration,Nuclear energy,0.0
10736,10736,GL,0.0,Nuclear energy,Wastewater power plant,Nuclear energy,0.0
10737,10737,GL,0.0,Nuclear energy,Storage power plant,Nuclear energy,0.0
10738,10738,GL,0.0,Nuclear energy,Pumped storage power plant,Nuclear energy,0.0
10739,10739,GL,0.0,Nuclear energy,Integrated,Crude oil,0.0
10740,10740,GL,0.0,Nuclear energy,Attached,Crude oil,0.0
10741,10741,GL,0.0,Nuclear energy,,Crude oil,0.0
10742,10742,GL,0.0,Nuclear energy,Continuous power plant,Crude oil,0.0
10743,10743,GL,0.0,Nuclear energy,Drinking water power plant,Crude oil,0.0
10744,10744,GL,0.0,Nuclear energy,Wastewater treatment,Crude oil,0.0
10745,10745,GL,0.0,Nuclear energy,Diversion power plant,Crude oil,0.0
10746,10746,GL,0.0,Nuclear energy,Biomass usage,Crude oil,0.0
10747,10747,GL,0.0,Nuclear energy,Weir plant,Crude oil,0.0
10748,10748,GL,0.0,Nuclear energy,Freestanding,Crude oil,0.0
10749,10749,GL,0.0,Nuclear energy,Waste incineration,Crude oil,0.0
10750,10750,GL,0.0,Nuclear energy,Wastewater power plant,Crude oil,0.0
10751,10751,GL,0.0,Nuclear energy,Storage power plant,Crude oil,0.0
10752,10752,GL,0.0,Nuclear energy,Pumped storage power plant,Crude oil,0.0
10753,10753,NE,5348.700000000002,Other renewable energies,Integrated,Photovoltaic,5398.62
10754,10754,NE,58269.22,Other renewable energies,Attached,Photovoltaic,60504.08
10755,10755,NE,0.0,Other renewable energies,,Photovoltaic,0.0
10756,10756,NE,0.0,Other renewable energies,Continuous power plant,Photovoltaic,0.0
10757,10757,NE,0.0,Other renewable energies,Drinking water power plant,Photovoltaic,0.0
10758,10758,NE,0.0,Other renewable energies,Wastewater treatment,Photovoltaic,0.0
10759,10759,NE,0.0,Other renewable energies,Diversion power plant,Photovoltaic,0.0
10760,10760,NE,0.0,Other renewable energies,Biomass usage,Photovoltaic,0.0
10761,10761,NE,0.0,Other renewable energies,Weir plant,Photovoltaic,0.0
10762,10762,NE,733.17,Other renewable energies,Freestanding,Photovoltaic,741.3799999999999
10763,10763,NE,0.0,Other renewable energies,Waste incineration,Photovoltaic,0.0
10764,10764,NE,0.0,Other renewable energies,Wastewater power plant,Photovoltaic,0.0
10765,10765,NE,0.0,Other renewable energies,Storage power plant,Photovoltaic,0.0
10766,10766,NE,0.0,Other renewable energies,Pumped storage power plant,Photovoltaic,0.0
10767,10767,NE,0.0,Other renewable energies,Integrated,Wind Energy,0.0
10768,10768,NE,0.0,Other renewable energies,Attached,Wind Energy,0.0
10769,10769,NE,0.0,Other renewable energies,,Wind Energy,0.0
10770,10770,NE,0.0,Other renewable energies,Continuous power plant,Wind Energy,0.0
10771,10771,NE,0.0,Other renewable energies,Drinking water power plant,Wind Energy,0.0
10772,10772,NE,0.0,Other renewable energies,Wastewater treatment,Wind Energy,0.0
10773,10773,NE,0.0,Other renewable energies,Diversion power plant,Wind Energy,0.0
10774,10774,NE,0.0,Other renewable energies,Biomass usage,Wind Energy,0.0
10775,10775,NE,0.0,Other renewable energies,Weir plant,Wind Energy,0.0
10776,10776,NE,0.0,Other renewable energies,Freestanding,Wind Energy,0.0
10777,10777,NE,0.0,Other renewable energies,Waste incineration,Wind Energy,0.0
10778,10778,NE,0.0,Other renewable energies,Wastewater power plant,Wind Energy,0.0
10779,10779,NE,0.0,Other renewable energies,Storage power plant,Wind Energy,0.0
10780,10780,NE,0.0,Other renewable energies,Pumped storage power plant,Wind Energy,0.0
10781,10781,NE,0.0,Other renewable energies,Integrated,Hydroelectric power,0.0
10782,10782,NE,0.0,Other renewable energies,Attached,Hydroelectric power,0.0
10783,10783,NE,0.0,Other renewable energies,,Hydroelectric power,0.0
10784,10784,NE,0.0,Other renewable energies,Continuous power plant,Hydroelectric power,0.0
10785,10785,NE,0.0,Other renewable energies,Drinking water power plant,Hydroelectric power,0.0
10786,10786,NE,0.0,Other renewable energies,Wastewater treatment,Hydroelectric power,0.0
10787,10787,NE,0.0,Other renewable energies,Diversion power plant,Hydroelectric power,0.0
10788,10788,NE,0.0,Other renewable energies,Biomass usage,Hydroelectric power,0.0
10789,10789,NE,0.0,Other renewable energies,Weir plant,Hydroelectric power,0.0
10790,10790,NE,0.0,Other renewable energies,Freestanding,Hydroelectric power,0.0
10791,10791,NE,0.0,Other renewable energies,Waste incineration,Hydroelectric power,0.0
10792,10792,NE,0.0,Other renewable energies,Wastewater power plant,Hydroelectric power,0.0
